,product_id,rcmd_product_id,score
117,356188,48087407,0.22443583677105816
118,356188,55897,0.22262273663178447
119,356188,899588,0.2207270545737112
120,8141868,25062191,0.5870655197408348
121,8141868,51668230,0.5128847961821507
122,8141868,51668332,0.47622864811395066
123,8141868,7589409,0.46740829085413477
124,8141868,48483174,0.45326168443045556
125,8141868,8003987,0.4509258631388572
126,8141868,38144690,0.4469949111475228
127,8141868,19772753,0.42578020050358134
128,71523843,78010530,0.411994126593382
129,71523843,57524517,0.393200734790222
130,71523843,53447698,0.3715248178074905
131,71523843,65395332,0.3691012935621302
132,71523843,7383363,0.3476841406205908
133,71523843,72290186,0.3447280422386407
134,71523843,12716267,0.3440042639581717
135,71523843,1059170,0.32446625923362343
136,51593115,53978256,0.869562944164055
137,51593115,56799815,0.8491684685844652
138,51593115,67709566,0.6619905005119725
139,51593115,57447641,0.3653127195401222
140,51593115,81926706,0.29421512797822524
141,51593115,54056610,0.2726146673188044
142,51593115,56025961,0.26513312376784576
143,51593115,55457074,0.2514385435564035
144,855018,855600,0.4011295450058641
145,855018,4897521,0.30903610266762077
146,855018,7320225,0.26852573235500565
147,855018,74141526,0.26403207307862053
148,855018,55469774,0.26383877002045086
149,855018,23476288,0.2621523199538412
150,855018,70761592,0.25784278424525975
151,855018,680611,0.2506084362851172
152,58215473,58298489,0.3538742343711731
153,58215473,14868418,0.34435525451290633
154,58215473,58291928,0.30607686272546025
155,58215473,16860936,0.2803384156400552
156,58215473,56885678,0.27614486664110177
157,58215473,52333193,0.2731890076298231
158,58215473,65395332,0.26281642905693775
159,58215473,22413470,0.26224878586573624
160,19419738,54710061,0.421034780275558
161,19419738,11676550,0.2549049244530277
162,19419738,51352620,0.24695592864505242
163,19419738,51092786,0.23110107583853742
164,19419738,15129417,0.22864737915869332
165,19419738,15226911,0.2199150939298416
166,19419738,59302735,0.21714450627712029
167,19419738,21459682,0.21058036125544033
168,51884751,32586832,0.5028481720968438
169,51884751,59084364,0.439164976707166
170,51884751,54383925,0.413730695826832
171,51884751,7820533,0.3886574897227426
172,51884751,23482495,0.38295013800248
173,51884751,41318362,0.380974392916081
174,51884751,48091364,0.3781095726976419
175,51884751,59322576,0.3753709323169446
176,8159799,8023300,0.9928899203813375
177,8159799,1714729,0.5663469586496555
178,8159799,38144690,0.40777516366034994
179,8159799,38151960,0.4015781680610191
180,8159799,19800169,0.3574947927755998
181,8159799,3220143,0.34678134843575337
182,8159799,48483174,0.343209363618051
183,8159799,25062191,0.3343750719692298
184,35373097,26348659,0.9777790760215348
185,35373097,52889826,0.9238667656677535
186,35373097,72928043,0.9028679047423607
187,35373097,52333193,0.8780732288086202
188,35373097,48273751,0.7071061096019036
189,35373097,22413470,0.6613005365065536
190,35373097,41574489,0.6499550636811362
191,35373097,70817873,0.6256197277999458
192,79857302,56365197,0.4995261267920431
193,79857302,62715859,0.4192509225408264
194,79857302,35607267,0.3995874262991639
195,79857302,22413470,0.3892574740417911
196,79857302,79965318,0.38028367025656906
197,79857302,21017060,0.37984203191991545
198,79857302,35373097,0.35916091592739957
199,79857302,35723184,0.35678127563364676
200,49105034,72801647,0.23746014850148225
201,49105034,67858243,0.23657314136054403
202,49105034,58298176,0.21779062153022877
203,49105034,57659050,0.21183991784472647
204,49105034,74860089,0.21041762545589104
205,49105034,74989061,0.20893767762581697
206,49105034,54385590,0.2088016238818056
207,49105034,71674971,0.20865611704479434
208,73821826,75641272,0.1544539646907798
209,73821826,53135819,0.14151921280829174
210,73821826,55665054,0.13070575270923812
211,73821826,58263379,0.12930756553332282
212,73821826,79239706,0.12644162080160654
213,73821826,82075493,0.12445365946308092
214,73821826,58473284,0.1231616471200381
215,73821826,76310232,0.11983149993133542
216,54017350,74246209,0.4012362937474845
217,54017350,1059170,0.3918218726533876
218,54017350,11477102,0.3877107777171801
219,54017350,78010530,0.36710079249818534
220,54017350,60039590,0.3635650964372853
221,54017350,28252100,0.3586590550266922
222,54017350,1324787,0.355400221726634
223,54017350,53447698,0.34473768636786817
224,916784,916764,0.6666035839234363
225,916784,899588,0.34774435042870633
226,916784,691576,0.34570645174024445
227,916784,55897,0.3367543482519299
228,916784,25078249,0.3293676322975983
229,916784,203734,0.3179201702280392
230,916784,299461,0.31331791112153606
231,916784,233212,0.31076329216318965
232,21017060,34414903,0.7659848176901465
233,21017060,62715859,0.49365039850978387
234,21017060,35723184,0.40003919996029574
235,21017060,75551911,0.3887067886640876
236,21017060,35373097,0.3855379880352618
237,21017060,79857302,0.37984203191991545
238,21017060,26348659,0.3718981843080146
239,21017060,48273751,0.3680698027717477
240,35723184,62715859,0.8260499119169186
241,35723184,56365197,0.5351533798245338
242,35723184,21017060,0.40003919996029574
243,35723184,79965318,0.3823206451194424
244,35723184,35373097,0.381249061088616
245,35723184,72928043,0.3808128461606899
246,35723184,26348659,0.37797463483333726
247,35723184,52889826,0.3709024761203535
248,1714729,8159799,0.5663469586496555
249,1714729,8023300,0.5653059200403229
250,1714729,38144690,0.5545305418772049
251,1714729,38151960,0.4687085024803998
252,1714729,4028301,0.44610856066848287
253,1714729,19800169,0.40887116951681185
254,1714729,25062191,0.4032811736726516
255,1714729,48483174,0.40263005163853344
256,76480235,77162112,0.7705873767182375
257,76480235,67709566,0.283077803819321
258,76480235,54056610,0.24337774458663838
259,76480235,44217261,0.23674102907883102
260,76480235,53978256,0.2336110118943854
261,76480235,55457074,0.2191381367444029
262,76480235,56799815,0.2130469888174726
263,76480235,57447641,0.204935596926801
264,68088752,71893707,0.9581039892557308
265,68088752,71907010,0.9551273059933622
266,68088752,71896003,0.9464755907968423
267,68088752,45070823,0.4197237354222835
268,68088752,76101329,0.3959655668532311
269,68088752,54935451,0.33887124618024755
270,68088752,52562646,0.3228860670123833
271,68088752,58566938,0.3112675970134516
272,75643830,13151476,0.5437825396850712
273,75643830,13151574,0.5429857570996728
274,75643830,8122678,0.5054249570602988
275,75643830,72217122,0.49701497350442
276,75643830,4219781,0.4968812567471751
277,75643830,56597141,0.4924231983572338
278,75643830,56612173,0.48730414457642107
279,75643830,72540740,0.4782598225816736
280,11477102,74246209,0.8167054181097362
281,11477102,1059170,0.6688503296419773
282,11477102,1324787,0.4806730449193543
283,11477102,255023,0.4721993881104892
284,11477102,28252100,0.3957309939338697
285,11477102,54017350,0.3877107777171801
286,11477102,53447698,0.3823510841787944
287,11477102,44231732,0.36721624103586603
288,62445418,29572815,0.3992623391834438
289,62445418,38458616,0.29334097311725815
290,62445418,24852048,0.28297107962120627
291,62445418,73314682,0.28154842678215836
292,62445418,74285829,0.2809882049184604
293,62445418,35373097,0.275388010950882
294,62445418,26348659,0.2651441972536934
295,62445418,58624734,0.2590909046346446
296,50253867,53631890,0.713307341641832
297,50253867,14313154,0.6391317024022886
298,50253867,26029929,0.5850018047639153
299,50253867,5511229,0.5470831205031329
300,50253867,10671551,0.5148712973927952
301,50253867,16766952,0.5146415333254413
302,50253867,25696258,0.5119945856085872
303,50253867,1524463,0.5043930198667409
304,68025746,68100167,0.9412304740889345
305,68025746,71892315,0.9294447645786679
306,68025746,68088752,0.31085407440191815
307,68025746,45070823,0.30196158046049254
308,68025746,71893707,0.277593462336835
309,68025746,71907010,0.2750110061349456
310,68025746,71896003,0.2682779616833973
311,68025746,7817447,0.2510313972442857
312,1517005,1457747,0.660197141512871
313,1517005,1516999,0.581850828290241
314,1517005,586849,0.5002237697877647
315,1517005,461038,0.4715455612088608
316,1517005,8090713,0.45062638614641987
317,1517005,487511,0.4365807656615835
318,1517005,8130811,0.43146705741163216
319,1517005,10791582,0.4076009464536715
320,52087768,34790708,0.8771862359306006
321,52087768,28912009,0.851813044645776
322,52087768,51030375,0.5556342047422607
323,52087768,51343843,0.5361130700167775
324,52087768,74274442,0.5127960248706782
325,52087768,50237107,0.5123009025441486
326,52087768,68358114,0.49147098809042705
327,52087768,52769271,0.4889546743661166
328,53611551,8122678,0.423892629674408
329,53611551,47499193,0.42217224346990134
330,53611551,75643830,0.38658265189349744
331,53611551,32041253,0.3829589094266406
332,53611551,56597141,0.375467049457049
333,53611551,72217122,0.37474839261126147
334,53611551,32974138,0.3669968027953777
335,53611551,76216745,0.3589727291213665
336,17629257,53547831,0.7541652731236657
337,17629257,17629146,0.71015800651691
338,17629257,53547999,0.7017315848595939
339,17629257,46037816,0.3245144352921048
340,17629257,32399542,0.29343390030020355
341,17629257,77870921,0.24658380477576136
342,17629257,25468367,0.2349708966779742
343,17629257,66708181,0.22027656867213485
344,67709566,53978256,0.7171747449959559
345,67709566,57447641,0.6921956696029359
346,67709566,56799815,0.687192537634884
347,67709566,51593115,0.6619905005119725
348,67709566,55457074,0.4553938841146716
349,67709566,81926706,0.41576390449581496
350,67709566,54056610,0.3711011189042046
351,67709566,56025961,0.35695281091717224
352,48483174,25062191,0.5654856025846209
353,48483174,71075716,0.45496477864907686
354,48483174,8141868,0.45326168443045556
355,48483174,38144690,0.4098085451482817
356,48483174,1714729,0.40263005163853344
357,48483174,80850379,0.40124532337061664
358,48483174,23291354,0.3931246660076836
359,48483174,19242072,0.37922675010741635
360,855600,7320225,0.4380932014990093
361,855600,22413470,0.4156925996642466
362,855600,55469774,0.4127874744916723
363,855600,4897521,0.4115701025873935
364,855600,23476288,0.4076903824103021
365,855600,855018,0.4011295450058641
366,855600,31602057,0.39783052733929947
367,855600,591960,0.39173084371569905
368,65395332,59322576,0.7326983442973515
369,65395332,70895043,0.5900659891108889
370,65395332,15079790,0.5740065487544718
371,65395332,7820533,0.5668686615795192
372,65395332,56320903,0.5412065221035292
373,65395332,45123323,0.5408397399209786
374,65395332,23852057,0.5332178500858281
375,65395332,53447698,0.5303055916872887
376,2860621,73987485,0.41012807276546887
377,2860621,2859451,0.3172907722736549
378,2860621,8326109,0.2705174119502449
379,2860621,50326880,0.27049589642894584
380,2860621,37474291,0.25186309957963454
381,2860621,3171419,0.2504922649954192
382,2860621,11239836,0.24341406189636844
383,2860621,58298176,0.23804159345775858
384,49867500,52333193,0.2402899349493969
385,49867500,22413470,0.2325443592576168
386,49867500,53297644,0.22526411631042204
387,49867500,26093257,0.21877580157674154
388,49867500,52889826,0.21854163489318146
389,49867500,72560404,0.21747949579285314
390,49867500,35373097,0.21364210481598161
391,49867500,26348659,0.2117606983713113
392,487511,64354130,0.6384440389532223
393,487511,487532,0.6087553163436284
394,487511,3222489,0.5714016743803201
395,487511,5899257,0.5333277930822203
396,487511,487524,0.5298495407035765
397,487511,4877909,0.527732498363756
398,487511,56922762,0.5121908184608349
399,487511,10791582,0.5064731806215294
400,50082914,554912,0.3128468235244348
401,50082914,2462825,0.24429531188013584
402,50082914,514927,0.22400261821159645
403,50082914,916784,0.21084843223255956
404,50082914,4312259,0.21010946761977412
405,50082914,515550,0.19595010608983354
406,50082914,68438139,0.19065150089023683
407,50082914,55897,0.18940135037155612
408,646020,361277,0.4790255007901914
409,646020,359483,0.405452861843592
410,646020,11241055,0.3881625614866988
411,646020,588800,0.38083638902096295
412,646020,11522917,0.36975966726060294
413,646020,595655,0.3684954918746653
414,646020,1044890,0.36563338069157614
415,646020,361279,0.35961131402055424
416,50237107,52769271,0.6406908250241851
417,50237107,50711490,0.5803895356846226
418,50237107,34790708,0.5580489481180058
419,50237107,4216333,0.5563362099835797
420,50237107,28912009,0.5540629281481523
421,50237107,4331913,0.5481942889737276
422,50237107,52087768,0.5123009025441486
423,50237107,56873256,0.5107860809208272
424,1457747,1517005,0.660197141512871
425,1457747,8090713,0.5679789741040724
426,1457747,487524,0.5047689059518068
427,1457747,1516999,0.4954016935417534
428,1457747,64354130,0.425973273409583
429,1457747,10791582,0.40539764734002165
430,1457747,11856185,0.3867283627247969
431,1457747,426223,0.38403309864290264
432,32111995,2669195,0.91029904158773
433,32111995,3922389,0.795462207746243
434,32111995,7734288,0.7943997392276956
435,32111995,5371673,0.7628782208536524
436,32111995,7739073,0.6466822563151234
437,32111995,68358114,0.6291956775276106
438,32111995,51030375,0.584107546456152
439,32111995,4216333,0.5767061879222919
440,66530645,31602057,0.3086797985030256
441,66530645,74141526,0.28451839819588554
442,66530645,70772235,0.27920900805540944
443,66530645,855600,0.2744883100376474
444,66530645,22413470,0.2723647840079316
445,66530645,14790642,0.2723314988692188
446,66530645,4897521,0.2715808115113142
447,66530645,1600005,0.26945986336493233
448,35726089,29572815,0.3096702180186704
449,35726089,22413470,0.2815305022483133
450,35726089,73314682,0.26823291249011827
451,35726089,74285829,0.26798432531226435
452,35726089,35373097,0.2637810776943696
453,35726089,52333193,0.26359705758350443
454,35726089,56365197,0.2585977830527063
455,35726089,1011522,0.25610767611284313
456,299431,299461,0.7382484486019627
457,299431,56930154,0.5393112916975908
458,299431,74267277,0.525636895528574
459,299431,389145,0.5172111303364318
460,299431,54665,0.4765111390330227
461,299431,52241344,0.45165277267062404
462,299431,171745,0.44733495361241365
463,299431,23362701,0.4463599434043797
464,23503622,75520677,0.3368534420144745
465,23503622,66940778,0.3043418530882064
466,23503622,75510218,0.2978129656591689
467,23503622,68579717,0.26943101192333546
468,23503622,26664755,0.2541170888564989
469,23503622,8826583,0.2540232592047999
470,23503622,58617330,0.2450109986766156
471,23503622,25761647,0.23895378964367484
472,46841782,46605790,0.4479603879549054
473,46841782,47321729,0.3953141229171172
474,46841782,60030176,0.38683566026441146
475,46841782,55996377,0.35840103732467893
476,46841782,45661782,0.3453598021870629
477,46841782,48493605,0.30556934379138645
478,46841782,44231732,0.28780243290804525
479,46841782,41318362,0.27778132492628593
480,8326109,50326880,0.35909555029397816
481,8326109,58298176,0.3321773125162539
482,8326109,37000902,0.32939553844940545
483,8326109,37000912,0.3279757613123194
484,8326109,1097744,0.31321945546797747
485,8326109,41791430,0.31165560886044436
486,8326109,73125075,0.3112309740170037
487,8326109,3171419,0.3065641399460418
488,51668230,51668332,0.8580409984804871
489,51668230,8141868,0.5128847961821507
490,51668230,49658272,0.5128041671916619
491,51668230,38144690,0.5080176732429711
492,51668230,19772753,0.5014563285780693
493,51668230,25062191,0.4903224899368911
494,51668230,7589409,0.4796033124619956
495,51668230,8003987,0.46421574744369576
496,74850324,71051342,0.3482982436956293
497,74850324,56458881,0.2499574979627227
498,74850324,75337445,0.24039673010823193
499,74850324,36710007,0.2402493873840261
500,74850324,43761442,0.20660937489426054
501,74850324,13302966,0.20321949564056185
502,74850324,73842403,0.20207815480203797
503,74850324,58391908,0.19970050589387936
504,34520643,24489730,0.8431364491717181
505,34520643,25248696,0.6309781012708499
506,34520643,4539349,0.5987078575037293
507,34520643,40691443,0.5629180843984203
508,34520643,32021463,0.4188510923495433
509,34520643,25402524,0.4145407769563344
510,34520643,50227423,0.4072644528877106
511,34520643,2546979,0.39251741754690767
512,56515332,14970347,0.3457166274294306
513,56515332,25062191,0.31521826257220315
514,56515332,8141868,0.2783981490521323
515,56515332,1995735,0.26886987236220816
516,56515332,49658272,0.24987758891275352
517,56515332,19772753,0.24921319074405848
518,56515332,54735304,0.24197928928517054
519,56515332,38144690,0.2398071886139813
520,10860173,7614405,0.5548841343891633
521,10860173,22028042,0.5473158059253657
522,10860173,56515226,0.5285247189154679
523,10860173,13119283,0.481754248985979
524,10860173,29950661,0.4383841575561479
525,10860173,71655498,0.42003268173253205
526,10860173,13745119,0.40909631712571476
527,10860173,47452735,0.4046385566817932
528,52889826,26348659,0.9328454633153578
529,52889826,52333193,0.926884543360688
530,52889826,35373097,0.9238667656677535
531,52889826,72928043,0.8876563951868262
532,52889826,48273751,0.6862558423698708
533,52889826,22413470,0.6479061755542492
534,52889826,41574489,0.6441097083464182
535,52889826,56365197,0.6191882431867678
536,17019841,59471077,0.4102075602999204
537,17019841,58298176,0.24685086030581813
538,17019841,37000902,0.2403906755798519
539,17019841,37000912,0.2367075839155212
540,17019841,71674971,0.22992708217650829
541,17019841,73987485,0.22916760954529797
542,17019841,19362591,0.22851469871897445
543,17019841,45268753,0.22807146713047818
544,65074378,74853954,0.9510823235784134
545,65074378,7614405,0.5149470726956368
546,65074378,56515226,0.5097057148975438
547,65074378,13745119,0.49852358791849966
548,65074378,28937832,0.497660540969351
549,65074378,2927891,0.4948020819415415
550,65074378,3416201,0.46434005259752964
551,65074378,2585745,0.4235615284760659
552,22436063,25468367,0.7850220533144687
553,22436063,17929212,0.7104649180560237
554,22436063,1524461,0.7064072730036273
555,22436063,5511229,0.6378988162036691
556,22436063,10671551,0.5162312724890054
557,22436063,1524463,0.4894295018163229
558,22436063,50253867,0.45089667968211405
559,22436063,25696258,0.4408639873623474
560,20139040,75396549,0.5164896718807414
561,20139040,14069536,0.3923279023823748
562,20139040,32829823,0.38593728765361146
563,20139040,38997194,0.353813033990194
564,20139040,19242072,0.34372324520401326
565,20139040,51720703,0.3417760104181518
566,20139040,1935009,0.3330323361182065
567,20139040,51571587,0.32128843934049556
568,2927891,13745119,0.9387405056894623
569,2927891,56515226,0.6109735912856339
570,2927891,7614405,0.5861581820050062
571,2927891,71655498,0.5266309440323326
572,2927891,65074378,0.4948020819415415
573,2927891,74853954,0.4793273352349161
574,2927891,13119283,0.44543298784460755
575,2927891,33573544,0.44537716125426047
576,46563491,72928043,0.5590993093539361
577,46563491,22413470,0.5322073718772161
578,46563491,35373097,0.5305456918855502
579,46563491,26348659,0.5299696235777115
580,46563491,48273751,0.5163233303417711
581,46563491,52333193,0.5133007252334205
582,46563491,52889826,0.5081706650127172
583,46563491,56365197,0.4952623610743232
584,54056610,53978256,0.3992561311193186
585,54056610,77348600,0.3889544781738176
586,54056610,67709566,0.3711011189042046
587,54056610,73763817,0.3551666882173882
588,54056610,44217261,0.323828290023104
589,54056610,56025961,0.3191391844524521
590,54056610,55457074,0.3187855840743646
591,54056610,56799815,0.29666317751090937
592,77870921,25325318,0.31689013139531097
593,77870921,54616399,0.2617084816424705
594,77870921,54485907,0.2471879633794086
595,77870921,17629257,0.24658380477576136
596,77870921,19772651,0.24361332046031445
597,77870921,74572230,0.24210464179534347
598,77870921,63912442,0.23815838351026758
599,77870921,36710007,0.23250313897749036
600,35607267,56365197,0.5510745772766619
601,35607267,54406343,0.5064448818174374
602,35607267,67634480,0.49418957519034873
603,35607267,79965318,0.46935283735864386
604,35607267,27977454,0.4577475539347019
605,35607267,70817873,0.4304621747043562
606,35607267,36780619,0.429798520041427
607,35607267,35373097,0.4274134970930572
608,72519492,58240250,0.4136725532367072
609,72519492,72560404,0.39970185105057826
610,72519492,22413470,0.3581496675457983
611,72519492,12411687,0.3566297912829052
612,72519492,35373097,0.34799176585023506
613,72519492,48273751,0.3396982885958471
614,72519492,70772235,0.3376863624584251
615,72519492,52333193,0.33420413483974815
616,70772235,22413470,0.5189495594211233
617,70772235,54406343,0.4719124903060883
618,70772235,67752435,0.4650150933085833
619,70772235,52333193,0.46339090758762186
620,70772235,35373097,0.4587812828375607
621,70772235,27977454,0.45781660028932725
622,70772235,59150358,0.4529282281198841
623,70772235,26348659,0.44614824511391393
624,1059892,1060082,0.7995292457852448
625,1059892,3220143,0.49636362486220253
626,1059892,4028301,0.4951612453477318
627,1059892,12485554,0.4254546812099706
628,1059892,15682170,0.40709494226306286
629,1059892,1714729,0.3912069024125289
630,1059892,11794382,0.3858078251762818
631,1059892,38144690,0.37069100481248585
632,54385590,11239836,0.3273903251635976
633,54385590,71674971,0.31997654335699544
634,54385590,19362591,0.29745105291688667
635,54385590,74989061,0.2949706176475806
636,54385590,74348608,0.2919559234100667
637,54385590,8326109,0.288939838931006
638,54385590,57440329,0.28712050039253595
639,54385590,42644889,0.2868784683302403
640,487524,64354130,0.8140140704893027
641,487524,487532,0.6736677426306722
642,487524,10791582,0.6460801210493478
643,487524,56922762,0.6290783844166381
644,487524,73315307,0.5859610563939184
645,487524,487511,0.5298495407035765
646,487524,1457747,0.5047689059518068
647,487524,73179180,0.5019293405967827
648,58566938,75754994,0.7805968788690898
649,58566938,76101329,0.5284125717933145
650,58566938,54384395,0.4916748708584394
651,58566938,54935451,0.4514010593004027
652,58566938,76198199,0.4494028556504923
653,58566938,57309752,0.4401918709823156
654,58566938,75557997,0.4399346396780834
655,58566938,68467585,0.4220111416144243
656,359484,359480,0.44271624474204097
657,359484,555019,0.41942723720980496
658,359484,122012,0.4122130091501302
659,359484,11241055,0.39605467726330335
660,359484,359483,0.39173739622623877
661,359484,11914559,0.3711277498695693
662,359484,595655,0.3577327420019825
663,359484,588800,0.3461839591576264
664,56196502,554912,0.31191036914894066
665,56196502,2462825,0.25643628673021845
666,56196502,233129,0.22790807102399732
667,56196502,66620077,0.21163137966420095
668,56196502,4312259,0.21022498208997661
669,56196502,55897,0.20940122693961025
670,56196502,373571,0.20742052393794355
671,56196502,310917,0.1885689125210403
672,48100590,680611,0.3566905300681363
673,48100590,59084364,0.32297380319830304
674,48100590,12618638,0.32200968797795443
675,48100590,54383925,0.32174645822948156
676,48100590,12411687,0.3061940112337489
677,48100590,55469774,0.3053368460835013
678,48100590,23476288,0.3024958911605746
679,48100590,48091364,0.3021869332798073
680,7817447,57309752,0.3829739308103417
681,7817447,45070823,0.37828665504289183
682,7817447,75557997,0.32718200798208824
683,7817447,76101329,0.32692109725680807
684,7817447,68088752,0.30443645558264043
685,7817447,71893707,0.30432210267905746
686,7817447,71907010,0.30396705435785754
687,7817447,71896003,0.3036683237526965
688,37474291,50326880,0.3020203427060108
689,37474291,8326109,0.2847258667562966
690,37474291,1097744,0.28437087719477894
691,37474291,3171419,0.2702002481275548
692,37474291,71674971,0.26010296352887863
693,37474291,2860621,0.25186309957963454
694,37474291,58298176,0.2504258241128046
695,37474291,37000902,0.24974712841267344
696,54616399,74572230,0.4421552453342261
697,54616399,25325318,0.4173555808308679
698,54616399,19772651,0.41121067402156936
699,54616399,58731373,0.3910361440012652
700,54616399,58736477,0.37767934830935446
701,54616399,63912442,0.3658257820932455
702,54616399,74955104,0.36040785633083755
703,54616399,36710007,0.3580813480676032
704,14069536,51571587,0.6357177212930637
705,14069536,7320225,0.4576897674527177
706,14069536,50317255,0.3990302852270099
707,14069536,1935009,0.39382724121022594
708,14069536,20139040,0.3923279023823748
709,14069536,13145075,0.3668743996171473
710,14069536,31602057,0.3641866160245216
711,14069536,76161572,0.3543293796195285
712,4252075,3953455,0.9204080195432047
713,4252075,11582921,0.7063517834152464
714,4252075,588800,0.6325856879609969
715,4252075,10590207,0.5902073469778508
716,4252075,25732951,0.5775594812405902
717,4252075,11241055,0.5581235352703852
718,4252075,1044890,0.5409992774745666
719,4252075,16385902,0.5077588140460625
720,56612173,56597141,0.6206267416727524
721,56612173,72540740,0.5741110175748932
722,56612173,72217122,0.5737377701805846
723,56612173,55719951,0.538416946555997
724,56612173,71938164,0.5357448258008917
725,56612173,76216745,0.5306259697921135
726,56612173,71656427,0.5238974790187299
727,56612173,8122699,0.5215984791419176
728,311639,73992109,0.3001136835888672
729,311639,15129417,0.2349020281254718
730,311639,15226911,0.2300890707381363
731,311639,2067059,0.20031358766422377
732,311639,11633356,0.18582052458018158
733,311639,208248,0.17952663411834338
734,311639,26708402,0.17844541702370684
735,311639,17038778,0.17275437820708558
736,58390133,34531250,0.5706421802353403
737,58390133,58473284,0.5336979917531111
738,58390133,19336345,0.509372226776309
739,58390133,57061367,0.4051908728932521
740,58390133,20997191,0.3464788727681329
741,58390133,59301695,0.3397482801085923
742,58390133,74215680,0.2857207458862276
743,58390133,79239706,0.259382017101914
744,36780619,27977454,0.8936463337983244
745,36780619,41574489,0.6168299974817024
746,36780619,46695756,0.6132555720143066
